name,address,website,founders_names,founders_linkedin,batch,year,yc_url,per_company_api
Aravolta,"San Francisco, CA, USA",https://www.aravolta.com/,Margarita Groisman; Jack Sutton; Founded: 2024 Batch: Spring 2025 Team Size: 3 Status: Active Location: San Francisco Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/margarita-groisman/; https://www.linkedin.com/in/sutton-jack; https://www.linkedin.com/company/centralaxis,Spring 2025,2025,https://www.ycombinator.com/companies/aravolta,https://yc-oss.github.io/api/batches/spring-2025/aravolta.json
Vybe,,https://www.vybe.build,Fabien Devos; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/fabiendevos; https://www.linkedin.com/company/107383717/,Spring 2025,2025,https://www.ycombinator.com/companies/vybe,https://yc-oss.github.io/api/batches/spring-2025/vybe.json
nao Labs,,https://getnao.io/,Claire Gouze; Christophe Blefari; Founded: 2024 Batch: Spring 2025 Team Size: 2 Status: Active Primary Partner: Nicolas Dessaigne,https://www.linkedin.com/in/claire-gouze/; https://www.linkedin.com/in/christopheblefari/; https://www.linkedin.com/company/getnao/,Spring 2025,2025,https://www.ycombinator.com/companies/nao-labs,https://yc-oss.github.io/api/batches/spring-2025/nao-labs.json
BitBoard,"San Francisco, CA, USA",https://bitboard.work/,Connor Jones; Ambar Choudhury; Ambar; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: David Lieb,https://www.linkedin.com/in/connorandrewjones/; https://linkedin.com/in/ambar-choudhury-92681038; https://www.linkedin.com/in/arcbam/; https://www.linkedin.com/company/bitboardai,Spring 2025,2025,https://www.ycombinator.com/companies/bitboard,https://yc-oss.github.io/api/batches/spring-2025/bitboard.json
Golf,,https://golf.dev/,Wojciech Błaszak; Antoni Gmitruk; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Primary Partner: David Lieb,https://www.linkedin.com/in/wojciech-błaszak11/; https://linkedin.com/in/antoni-gmitruk-80a268211; https://www.linkedin.com/company/106327716,Spring 2025,2025,https://www.ycombinator.com/companies/golf,https://yc-oss.github.io/api/batches/spring-2025/golf.json
Notus Autonomous Systems,"San Francisco, CA, USA",http://www.notussystems.com/,Emmanuel Margolin; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Pete Koomen,https://www.linkedin.com/in/emmanuel-margolin-907055351/; https://www.linkedin.com/company/notus-systems/,Spring 2025,2025,https://www.ycombinator.com/companies/notus-autonomous-systems,https://yc-oss.github.io/api/batches/spring-2025/notus-autonomous-systems.json
cubic,"London, England, United Kingdom",https://cubic.dev/,"Allis Yao; Paul Sanglé-Ferrière; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Location: London, United Kingdom Primary Partner: Nicolas Dessaigne",https://www.linkedin.com/in/allisyao/; https://linkedin.com/in/paulsf; https://www.linkedin.com/company/cubic-dev/,Spring 2025,2025,https://www.ycombinator.com/companies/cubic,https://yc-oss.github.io/api/batches/spring-2025/cubic.json
Bloom,,https://bloom.diy/,David Oort Alonso; Sirian Maathuis; Sirian; David; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Primary Partner: David Lieb,https://linkedin.com/in/david-oort-alonso; https://linkedin.com/in/sirian-maathuis; https://www.linkedin.com/in/sirian-maathuis/; https://www.linkedin.com/in/david-oort-alonso/; https://www.linkedin.com/company/bloomlabs-inc/,Spring 2025,2025,https://www.ycombinator.com/companies/bloom-4,https://yc-oss.github.io/api/batches/spring-2025/bloom-4.json
Serafis,"San Francisco, CA, USA",https://serafis.ai,Rohan Sharma; Rohan; Founded: 2025 Batch: Summer 2025 Team Size: 2 Status: Active Location: San Francisco Primary Partner: Dalton Caldwell,https://www.linkedin.com/in/r9a; https://www.linkedin.com/in/r9a/; https://www.linkedin.com/company/serafis/,Summer 2025,2025,https://www.ycombinator.com/companies/serafis,https://yc-oss.github.io/api/batches/summer-2025/serafis.json
Avallon AI,,https://www.avallon.ai/,Cornelius Schramm; Bryan Guin; Founded: 2025 Batch: Spring 2025 Team Size: 3 Status: Active Primary Partner: Dalton Caldwell,https://www.linkedin.com/in/cornelius-schramm-450759150/; https://www.linkedin.com/in/bryan-guin/; https://linkedin.com/company/avallon,Spring 2025,2025,https://www.ycombinator.com/companies/avallon-ai,https://yc-oss.github.io/api/batches/spring-2025/avallon-ai.json
GroundControl,"San Francisco, CA, USA",https://rungroundcontrol.com/,Mehul Shah; Matthew Noseworthy; Nick Warren; Founded: 2024 Batch: Spring 2025 Team Size: 8 Status: Active Location: San Francisco Primary Partner: David Lieb,https://www.linkedin.com/in/mehulmshah22; https://www.linkedin.com/in/matthew-noseworthy-218167106/; https://www.linkedin.com/in/nickcw/; https://www.linkedin.com/company/groundcontrol-software/,Spring 2025,2025,https://www.ycombinator.com/companies/groundcontrol,https://yc-oss.github.io/api/batches/spring-2025/groundcontrol.json
Kanava AI,"San Francisco, CA, USA",https://kanava.ai/,Smit Dagli; Vikhyath Mondreti,https://www.linkedin.com/in/smitdagli/; https://www.linkedin.com/in/vikhyath-m-a00357128/,Spring 2025,2025,https://www.ycombinator.com/companies/kanava-ai,https://yc-oss.github.io/api/batches/spring-2025/kanava-ai.json
Minerva,,https://www.tryminerva.ai,Peter Zhu; Om Agarwal; Founded: 2025 Batch: Spring 2025 Team Size: 2 Status: Active Primary Partner: Dalton Caldwell,https://www.linkedin.com/in/zhudanmeng/; https://www.linkedin.com/in/om-agarwal/; https://www.linkedin.com/company/minervaintelligence,Spring 2025,2025,https://www.ycombinator.com/companies/minerva,https://yc-oss.github.io/api/batches/spring-2025/minerva.json
Cua,,https://cua.ai,Francesco Bonacci; Founded: 2025 Batch: Spring 2025 Team Size: 3 Status: Active Primary Partner: Diana Hu,https://linkedin.com/in/francesco-bonacci-70428a121; https://www.linkedin.com/company/cua-ai,Spring 2025,2025,https://www.ycombinator.com/companies/cua,https://yc-oss.github.io/api/batches/spring-2025/cua.json
